profile,fold,row_in_fold,true_open,pred_open,resid_open_pips,abs_resid_open_pips,true_high,pred_high,resid_high_pips,abs_resid_high_pips,true_low,pred_low,resid_low_pips,abs_resid_low_pips,true_close,pred_close,resid_close_pips,abs_resid_close_pips,global_index
d1,19,11,1.163390040397644,1.1599025218957018,34.87518501942289,34.87518501942289,1.1641900539398191,1.1727555916135903,-85.65537673771217,85.65537673771217,1.155650019645691,1.1557193404738946,-0.6932082820365615,0.6932082820365615,1.1596699953079224,1.1641341238958178,-44.64128587895466,44.64128587895466,11
d1,19,12,1.159190058708191,1.1634125882450708,-42.225295368798484,42.225295368798484,1.1671799421310425,1.162481576385404,46.98365745638533,46.98365745638533,1.1590800285339355,1.1555570806323043,35.229479016312126,35.229479016312126,1.1623799800872805,1.1596940816886043,26.858983986761675,26.858983986761675,12
d1,19,13,1.1626399755477903,1.1592125251551044,34.27450392685883,34.27450392685883,1.1716699600219729,1.1681527904095312,35.1716961244164,35.1716961244164,1.1614500284194946,1.159639353828262,18.106745912325195,18.106745912325195,1.1695499420166016,1.1624041227544275,71.45819262174058,71.45819262174058,13
d1,19,14,1.169029951095581,1.162662508858091,63.674422374899734,63.674422374899734,1.1760799884796145,1.1724041211010812,36.75867378533315,36.75867378533315,1.1678800582885742,1.161836499978821,60.435583097531165,60.435583097531165,1.1754200458526611,1.1695742336040738,58.45812248587379,58.45812248587379,14
d1,19,15,1.1753000020980835,1.1690526082510142,62.473938470692936,62.473938470692936,1.1775000095367432,1.1768463171592851,6.536923774580483,6.536923774580483,1.171090006828308,1.1689285915333063,21.614152950018006,21.614152950018006,1.177289962768555,1.1754444593623663,18.45503406188609,18.45503406188609,15
d1,19,16,1.176759958267212,1.1753227807743725,14.371774928394476,14.371774928394476,1.178879976272583,1.1776554407749285,12.245354976545553,12.245354976545553,1.1730400323867798,1.1716134472829125,14.265851038672839,14.265851038672839,1.174929976463318,1.1773144151164907,-23.84438653172616,23.84438653172616,16
d1,19,17,1.174180030822754,1.1767827652391436,-26.02734416389696,26.02734416389696,1.1760799884796145,1.1791508293903936,-30.70840910779138,30.70840910779138,1.1703100204467771,1.1733580194984676,-30.479990516905087,30.479990516905087,1.1738300323486328,1.1749543797942674,-11.243474456346103,11.243474456346103,17
d1,19,18,1.1753699779510498,1.1742027877927017,11.67190158348097,11.67190158348097,1.1770399808883667,1.1754824860390958,15.57494849270924,15.57494849270924,1.1585299968719482,1.1698648423782627,-113.34845506314473,113.34845506314473,1.1585899591445925,1.1738544128337098,-152.6445368911733,152.6445368911733,18
d1,19,19,1.1589399576187134,1.175392757983552,-164.52800364838538,164.52800364838538,1.1599299907684326,1.1773781045595753,-174.4811379114264,174.4811379114264,1.151900053024292,1.156609049910048,-47.089968857561004,47.089968857561004,1.1544599533081057,1.1586140230928903,-41.54069784784609,41.54069784784609,19
d1,19,20,1.1545900106430054,1.158962419218378,-43.72408575372688,43.72408575372688,1.1572699546813965,1.1564258372086216,8.441174727749079,8.441174727749079,1.1400500535964966,1.1508189201716432,-107.6886657514664,107.6886657514664,1.1401900053024292,1.1544839314760582,-142.93926173629012,142.93926173629012,20
d1,19,21,1.1404500007629397,1.1546123879356558,-141.62387172716117,141.62387172716117,1.1460800170898438,1.1574634797873622,-113.83462697518442,113.83462697518442,1.1403299570083618,1.138117695799863,22.122612084987114,22.122612084987114,1.1414899826049805,1.1402136870831328,12.762955218477146,12.762955218477146,21
